sales_id,order_id,product_id,customer_id,order_date,order_priority,order_quantity,unit_price,discount,shipping_price,total,total_after_discount,box_size,shipping_cost,box_cost,delivery_date,product_base_revenue,revenue
8875,208931,PFS127069,100922062,2017-07-06,Medium,4,18.41,0.01,4.5,73.63,72.9,Medium Box,3.15,1.18,2017-07-12,0.73,48.65
8876,208932,PFS127074,100922063,2017-08-13,High,3,19.75,0.05,8,59.24,56.28,Small Pack,5.6,0.38,2017-08-16,0.62,29.08
8877,208933,PFS127075,100922064,2017-07-28,Critical,2,19.75,0.04,10.5,39.49,37.91,Small Box,7.35,0.56,2017-07-30,0.62,15.62
8878,208934,PFS127076,100922065,2017-06-15,Very Low,7,19.88,0.09,3,139.14,126.62,Wrap Bag,2.1,0.34,2017-06-25,0.61,75
8879,208935,PFS127077,100922066,2017-02-17,Same Day,1,20.48,0.04,15.75,20.48,19.66,Small Box,11.03,0.56,2017-02-18,0.84,4.95
8880,208936,PFS127080,100922067,2017-07-24,Medium,11,20.48,0.02,4.5,225.23,220.72,Jumbo Box,3.15,2.96,2017-07-30,0.62,130.87
8881,208937,PFS127082,100922068,2017-02-20,Medium,22,20.79,0.01,4.5,457.31,452.74,Large Box,3.15,1.48,2017-02-26,0.73,327.32
8882,208938,PFS127088,100922069,2017-04-11,Medium,12,20.79,0.05,4.5,249.44,236.97,Small Box,3.15,0.56,2017-04-17,0.8,185.86
8883,208939,PFS127094,100922070,2017-05-29,Very Low,8,20.79,0.07,2.33,166.3,154.66,Small Box,1.63,0.56,2017-06-08,0.87,132.35
8884,208940,PFS127100,100922071,2017-01-04,Very Low,7,20.79,0.09,2.33,145.51,132.41,Small Box,1.63,0.56,2017-01-14,0.73,94.04
8885,208941,PFS127101,100922072,2017-07-08,Critical,3,21.94,0.1,10.5,65.83,59.25,Wrap Bag,7.35,0.34,2017-07-10,0.7,33.59
8886,208942,PFS127102,100922073,2017-02-21,High,2,21.94,0,5,43.89,43.89,Small Box,3.5,0.56,2017-02-24,0.69,26.08
8887,208943,PFS127104,100922074,2017-03-06,Medium,8,22.09,0,5.25,176.7,176.7,Small Pack,3.68,0.38,2017-03-12,0.68,116.56
8888,208944,PFS127106,100922075,2017-01-25,Low,11,22.75,0.08,1.5,250.25,230.23,Wrap Bag,1.05,0.34,2017-02-02,0.84,192.28
8889,208945,PFS127009,100922076,2017-06-08,Low,12,40.95,0.05,1.75,491.4,466.83,Jumbo Drum,1.23,5.42,2017-06-16,0.42,189.71
8890,208946,PFS127010,100922077,2017-07-24,Same Day,15,23.7,0.07,9,355.53,330.64,Small Box,6.3,0.56,2017-07-25,0.38,118.91
8891,208947,PFS127011,100922078,2017-04-13,Low,8,24.3,0.08,3,194.4,178.85,Small Box,2.1,0.56,2017-04-21,0.37,63.9
8892,208948,PFS127025,100922079,2017-01-17,Medium,9,15.6,0.07,3.75,140.4,130.57,Medium Box,2.63,1.18,2017-01-23,0.7,87.15
8893,208949,PFS127026,100922080,2017-09-26,High,3,15.77,0.05,7,47.31,44.94,Small Pack,4.9,0.38,2017-09-29,0.69,25.51
8894,208950,PFS127038,100922081,2017-08-01,Critical,4,16.34,0.08,7.5,65.36,60.13,Small Box,5.25,0.56,2017-08-03,0.73,38.28
8895,208951,PFS127047,100922082,2017-03-24,Very Low,5,16.65,0.1,2.33,83.27,74.94,Small Box,1.63,0.56,2017-04-03,0.69,49.14
8896,208952,PFS127055,100922083,2017-03-18,Same Day,8,19.67,0.08,11.25,157.34,144.75,Large Box,7.88,1.48,2017-03-19,0.73,96.78
8897,208953,PFS127056,100922084,2017-06-08,Low,2,17.67,0.04,4.5,35.33,33.92,Small Box,3.15,0.56,2017-06-16,0.73,21.16
8898,208954,PFS127058,100922085,2017-01-17,Medium,7,41.5,0,3,290.5,290.5,Small Box,2.1,0.56,2017-01-23,0.68,195.64
8899,208955,PFS127065,100922086,2017-09-15,High,1,47.5,0.03,3,47.5,46.08,Wrap Bag,2.1,0.34,2017-09-18,0.37,14.71
8900,208956,PFS127069,100922087,2017-02-06,Critical,3,18.41,0.01,9,55.22,54.67,Medium Box,6.3,1.18,2017-02-08,0.73,32.26
8901,208957,PFS127074,100922088,2017-08-04,Very Low,9,19.75,0.01,2.67,177.72,175.95,Small Pack,1.87,0.38,2017-08-14,0.62,107.34
8902,208958,PFS127075,100922089,2017-09-14,Same Day,12,19.75,0.04,15.75,236.96,227.49,Small Box,11.03,0.56,2017-09-15,0.62,129.59
8903,208959,PFS127076,100922090,2017-09-11,Medium,5,19.88,0.09,6.75,99.39,90.44,Wrap Bag,4.73,0.34,2017-09-17,0.61,50.25
8904,208960,PFS127077,100922091,2017-06-22,Medium,4,20.48,0.1,5.25,81.9,73.71,Small Box,3.68,0.56,2017-06-28,0.84,57.77
8905,208961,PFS127080,100922092,2017-12-14,Medium,3,20.48,0.07,4.5,61.43,57.13,Jumbo Box,3.15,2.96,2017-12-20,0.62,29.34
8906,208962,PFS127082,100922093,2017-04-09,Very Low,2,20.79,0.09,2,41.57,37.83,Large Box,1.4,1.48,2017-04-19,0.73,24.86
8907,208963,PFS127088,100922094,2017-08-20,Very Low,2,20.79,0.01,2,41.57,41.16,Small Box,1.4,0.56,2017-08-30,0.8,30.96
8908,208964,PFS127094,100922095,2017-09-20,Critical,9,20.79,0.05,10.5,187.08,177.73,Small Box,7.35,0.56,2017-09-22,0.87,146.71
8909,208965,PFS127100,100922096,2017-06-12,High,1,20.79,0.09,7,20.79,18.92,Small Box,4.9,0.56,2017-06-15,0.73,8.29
8910,208966,PFS127101,100922097,2017-10-05,Medium,4,21.94,0.09,5.25,87.78,79.88,Wrap Bag,3.68,0.34,2017-10-11,0.7,51.63
8911,208967,PFS127102,100922098,2017-12-25,Low,7,21.94,0.03,2.5,153.61,149,Small Box,1.75,0.56,2018-01-02,0.69,100.02
8912,208968,PFS127104,100922099,2017-08-15,Low,8,22.09,0,3.5,176.7,176.7,Small Pack,2.45,0.38,2017-08-23,0.68,117.79
8913,208969,PFS127106,100922100,2017-11-04,Same Day,5,22.75,0,6.75,113.75,113.75,Wrap Bag,4.73,0.34,2017-11-05,0.84,90.62
8914,208970,PFS127109,100922101,2017-12-22,Low,2,35.08,0.1,4.5,70.16,63.14,Wrap Bag,3.15,0.34,2017-12-30,0.76,44.55
8915,208971,PFS127111,100922102,2017-12-10,Medium,3,35.1,0.06,6,105.3,98.98,Jumbo Drum,4.2,5.42,2017-12-16,0.92,81.61
8916,208972,PFS127112,100922103,2017-11-28,High,9,37.03,0.03,7,333.27,323.28,Small Box,4.9,0.56,2017-12-01,0.84,266.48
8917,208973,PFS127113,100922104,2017-10-15,Critical,11,37.03,0,6,407.34,407.34,Wrap Bag,4.2,0.34,2017-10-17,0.87,349.84
8918,208974,PFS127116,100922105,2017-01-24,Very Low,19,38.61,0.02,2.33,733.59,718.92,Small Pack,1.63,0.38,2017-02-03,0.74,533.15
8919,208975,PFS127049,100922106,2017-12-24,Same Day,6,0.53,0,9,3.2,3.2,Small Box,6.3,0.56,2017-12-25,0.95,-3.83
8920,208976,PFS127036,100922107,2017-04-21,Low,9,1.03,0.04,3,9.24,8.87,Small Box,2.1,0.56,2017-04-29,0.76,4.09
8921,208977,PFS127071,100922108,2017-06-22,Medium,8,1.78,0.01,5.25,14.25,14.11,Wrap Bag,3.68,0.34,2017-06-28,0.69,5.65
8922,208978,PFS127021,100922109,2017-04-03,High,7,2.22,0.1,7,15.56,14,Small Pack,4.9,0.38,2017-04-06,0.66,3.97
8923,208979,PFS127023,100922110,2017-01-27,Critical,4,2.52,0.01,6,10.09,9.99,Jumbo Drum,4.2,5.42,2017-01-29,0.74,-2.18
8924,208980,PFS127031,100922111,2017-08-29,Very Low,5,2.89,0.07,2,14.43,13.42,Small Box,1.4,0.56,2017-09-08,0.62,6.37
8925,208981,PFS127032,100922112,2017-07-14,Same Day,1,3.12,0.1,11.25,3.12,2.81,Jumbo Drum,7.88,5.42,2017-07-15,0.61,-11.57
8926,208982,PFS127035,100922113,2017-10-14,Medium,2,3.12,0,5.25,6.24,6.24,Small Box,3.68,0.56,2017-10-20,0.38,-1.86
8927,208983,PFS127033,100922114,2017-12-18,Medium,3,3.17,0.07,3.75,9.52,8.85,Jumbo Drum,2.63,5.42,2017-12-24,0.61,-2.65
8928,208984,PFS127024,100922115,2017-05-25,Medium,6,3.41,0,5.25,20.44,20.44,Small Box,3.68,0.56,2017-05-31,0.73,10.62
8929,208985,PFS127016,100922116,2017-08-06,Very Low,14,3.6,0.08,1.67,50.41,46.38,Small Box,1.17,0.56,2017-08-16,0.34,14.2
8930,208986,PFS127022,100922117,2017-02-21,Very Low,17,3.77,0.05,3,64.09,60.89,Small Box,2.1,0.56,2017-03-03,0.84,48.55
8931,208987,PFS127030,100922118,2017-10-10,Critical,19,3.89,0.09,6,73.85,67.21,Small Box,4.2,0.56,2017-10-12,0.62,37.2
8932,208988,PFS127067,100922119,2017-12-09,High,18,4.11,0.09,3,73.94,67.29,Large Box,2.1,1.48,2017-12-12,0.84,53.02
8933,208989,PFS127012,100922120,2017-05-25,Medium,22,5.16,0.08,4.5,113.54,104.46,Small Box,3.15,0.56,2017-05-31,0.37,34.58
8934,208990,PFS127029,100922121,2017-10-19,Low,11,5.16,0.08,4,56.77,52.23,Small Box,2.8,0.56,2017-10-27,0.62,29.17
8935,208991,PFS127062,100922122,2017-11-01,Low,9,5.16,0.09,3.5,46.45,42.27,Small Box,2.45,0.56,2017-11-09,0.57,21.14
8936,208992,PFS127107,100922123,2017-12-17,Same Day,2,5.2,0.04,20.25,10.4,9.98,Small Box,14.18,0.56,2017-12-18,0.8,-6.75
8937,208993,PFS127128,100922124,2017-11-14,Low,1,15.2,0.09,3.5,15.2,13.83,Small Box,2.45,0.56,2017-11-22,0.78,7.78
8938,208994,PFS127034,100922125,2017-07-26,Medium,1,25.21,0.07,4.5,25.21,23.45,Small Pack,3.15,0.38,2017-08-01,0.55,9.45
8939,208995,PFS127061,100922126,2017-05-06,High,1,5.24,0.06,6,5.24,4.92,Wrap Bag,4.2,0.34,2017-05-09,0.58,-1.7
8940,208996,PFS127043,100922127,2017-12-11,Critical,2,5.3,0.07,9,10.61,9.87,Wrap Bag,6.3,0.34,2017-12-13,0.73,0.6
8941,208997,PFS127064,100922128,2017-09-27,Very Low,5,5.46,0.05,2.33,27.3,25.94,Small Box,1.63,0.56,2017-10-07,0.55,12.07
8942,208998,PFS127059,100922129,2017-08-05,Same Day,5,75.5,0.1,15.75,377.5,339.75,Medium Box,11.03,1.18,2017-08-06,0.63,201.36
8943,208999,PFS127103,100922130,2017-08-30,Low,4,45.8,0.07,3.5,183.19,170.37,Small Box,2.45,0.56,2017-09-07,0.69,113.69
8944,209000,PFS127066,100922131,2017-01-05,Medium,8,5.9,0.03,3.75,47.22,45.8,Small Box,2.63,0.56,2017-01-11,0.31,10.82
8945,209001,PFS127070,100922132,2017-11-03,High,9,35.9,0.07,7,323.12,300.5,Medium Box,4.9,1.18,2017-11-06,0.69,200.31
8946,209002,PFS127037,100922133,2017-08-25,Critical,8,26.71,0.09,4.5,213.66,194.43,Wrap Bag,3.15,0.34,2017-08-27,0.74,141.25
8947,209003,PFS127063,100922134,2017-04-22,Very Low,5,36.83,0.09,3,184.13,167.55,Small Box,2.1,0.56,2017-05-02,0.42,67.81
8948,209004,PFS127040,100922135,2017-10-09,Same Day,21,46.93,0.03,18,985.51,955.94,Medium Box,12.6,1.18,2017-10-10,0.67,629.38
8949,209005,PFS127053,100922136,2017-06-09,Medium,8,56.93,0,5.25,455.43,455.43,Small Box,3.68,0.56,2017-06-15,0.31,135.03
8950,209006,PFS127105,100922137,2017-09-12,Medium,5,37.15,0.07,3,185.75,172.75,Small Box,2.1,0.56,2017-09-18,0.67,113.56
8951,209007,PFS127095,100922138,2017-10-21,Medium,9,27.72,0.08,5.25,249.5,229.54,Small Pack,3.68,0.38,2017-10-27,0.84,189.04
8952,209008,PFS127086,100922139,2017-11-27,Very Low,11,18.63,0,1.33,204.95,204.95,Small Box,0.93,0.56,2017-12-07,0.69,138.9
8953,209009,PFS127013,100922140,2017-07-12,Very Low,4,21.1,0.08,2,84.41,77.66,Wrap Bag,1.4,0.34,2017-07-22,0.37,26.73
8954,209010,PFS127044,100922141,2017-10-23,Critical,3,22.12,0.1,10.5,66.35,59.72,Small Box,7.35,0.56,2017-10-25,0.73,35.49
8955,209011,PFS127054,100922142,2017-09-26,High,2,23.7,0.08,7,47.4,43.61,Small Box,4.9,0.56,2017-09-29,0.76,27.72
8956,209012,PFS127048,100922143,2017-10-18,Medium,7,44.3,0.05,3,310.1,294.6,Small Pack,2.1,0.38,2017-10-24,0.89,259.83
8957,209013,PFS127020,100922144,2017-02-14,Low,1,15.6,0.08,3,15.6,14.35,Jumbo Box,2.1,2.96,2017-02-22,0.74,5.56
8958,209014,PFS127089,100922145,2017-03-08,Low,11,15.77,0.02,2.5,173.46,169.99,Small Box,1.75,0.56,2017-03-16,0.84,140.68
8959,209015,PFS127081,100922146,2017-07-24,Same Day,22,16.34,0.06,15.75,359.5,337.93,Large Box,11.03,1.48,2017-07-25,0.61,194.17
8960,209016,PFS127072,100922147,2017-03-24,Low,12,16.65,0.04,2.5,199.84,191.84,Small Box,1.75,0.56,2017-04-01,0.68,128.64
8961,209017,PFS127087,100922148,2017-08-29,Medium,8,32.67,0.06,5.25,261.34,245.66,Medium Box,3.68,1.18,2017-09-04,0.84,201.79
8962,209018,PFS127097,100922149,2017-03-01,High,7,19.67,0.05,5,137.67,130.79,Jumbo Drum,3.5,5.42,2017-03-04,0.76,90.59
8963,209019,PFS127119,100922150,2017-11-23,Critical,3,41.5,0.04,13.5,124.5,119.52,Small Box,9.45,0.56,2017-11-25,0.73,76.86
8964,209020,PFS127121,100922151,2017-07-05,Very Low,2,47.5,0.06,1.33,95,89.3,Small Box,0.93,0.56,2017-07-15,0.94,82.45
8965,209021,PFS127092,100922152,2017-10-07,Same Day,8,18.41,0.04,6.75,147.26,141.37,Large Box,4.73,1.48,2017-10-08,0.92,124.08
8966,209022,PFS127057,100922153,2017-10-06,Low,11,19.75,0.06,3,217.22,204.18,Small Box,2.1,0.56,2017-10-14,0.69,137.57
8967,209023,PFS127060,100922154,2017-05-10,Medium,12,19.75,0.04,6,236.96,227.49,Small Box,4.2,0.56,2017-05-16,0.59,129.59
8968,209024,PFS127090,100922155,2017-10-12,High,15,19.88,0.06,7,298.16,280.27,Large Box,4.9,1.48,2017-10-15,0.76,206.85
8969,209025,PFS127091,100922156,2017-08-06,Critical,8,20.48,0.09,13.5,163.8,149.06,Small Box,9.45,0.56,2017-08-08,0.84,115.38
8970,209026,PFS127108,100922157,2017-09-10,Very Low,9,20.48,0.09,2.33,184.28,167.69,Wrap Bag,1.63,0.34,2017-09-20,0.84,139.09
8971,209027,PFS127041,100922158,2017-05-08,Same Day,3,20.79,0.04,13.5,62.36,59.87,Small Box,9.45,0.56,2017-05-09,0.65,28.88
8972,209028,PFS127052,100922159,2017-08-21,Medium,4,20.79,0.02,4.5,83.15,81.49,Large Box,3.15,1.48,2017-08-27,0.42,29.59
8973,209029,PFS127073,100922160,2017-04-12,Medium,5,20.79,0.08,4.5,103.94,95.62,Jumbo Drum,3.15,5.42,2017-04-18,0.62,51.14
8974,209030,PFS127098,100922161,2017-05-30,Medium,8,20.79,0.06,5.25,166.3,156.32,Small Box,3.68,0.56,2017-06-05,0.73,110.38
8975,209031,PFS127114,100922162,2017-01-05,Very Low,2,21.94,0.01,2.33,43.89,43.45,Small Box,1.63,0.56,2017-01-15,0.84,34.35
8976,209032,PFS127120,100922163,2017-09-20,Very Low,7,21.94,0.07,2.33,153.61,142.86,Small Box,1.63,0.56,2017-09-30,0.7,97.32
8977,209033,PFS127046,100922164,2017-10-12,Critical,1,22.09,0.09,7.5,22.09,20.1,Jumbo Box,5.25,2.96,2017-10-14,0.69,5.59
8978,209034,PFS127115,100922165,2017-08-03,High,3,22.75,0.09,7,68.25,62.11,Large Box,4.9,1.48,2017-08-06,0.76,40.87
8979,209035,PFS127083,100922166,2017-03-18,Medium,9,23.39,0.03,2.25,210.48,204.17,Small Box,1.58,0.56,2017-03-24,0.73,146.25
8980,209036,PFS127068,100922167,2017-03-20,Low,12,35.1,0.08,4.5,421.2,387.5,Wrap Bag,3.15,0.34,2017-03-28,0.73,280.63
8981,209037,PFS127096,100922168,2017-09-23,Low,5,37.03,0.04,4,185.15,177.75,Small Box,2.8,0.56,2017-10-01,0.74,128.95
8982,209038,PFS127127,100922169,2017-12-10,Same Day,4,37.03,0.04,15.75,148.12,142.2,Jumbo Box,11.03,2.96,2017-12-11,0.54,62.8
8983,209039,PFS127122,100922170,2017-04-18,Low,3,38.61,0.08,2,115.83,106.56,Small Box,1.4,0.56,2017-04-26,0.91,95.01
8984,209040,PFS127079,100922171,2017-11-06,Medium,2,38.98,0.03,5.25,77.96,75.62,Wrap Bag,3.68,0.34,2017-11-12,0.62,43.08
8985,209041,PFS127093,100922172,2017-01-07,High,2,41.69,0,4,83.38,83.38,Wrap Bag,2.8,0.34,2017-01-10,0.84,67
8986,209042,PFS127019,100922173,2017-06-21,Critical,9,42.9,0,9,386.1,386.1,Small Box,6.3,0.56,2017-06-23,0.82,309.74
8987,209043,PFS127126,100922174,2017-07-21,Very Low,1,46.64,0.08,2.33,46.64,42.91,Small Box,1.63,0.56,2017-07-31,0.69,27.41
8988,209044,PFS127085,100922175,2017-03-08,Same Day,4,45.1,0.05,15.75,180.4,171.38,Small Box,11.03,0.56,2017-03-09,0.69,106.12
8989,209045,PFS127117,100922176,2017-09-15,Low,7,35.75,0.06,2,250.25,235.24,Small Box,1.4,0.56,2017-09-23,0.73,170.51
8990,209046,PFS127099,100922177,2017-10-12,Medium,8,76.69,0.05,4.5,613.5,582.82,Large Box,3.15,1.48,2017-10-18,0.73,422.69
8991,209047,PFS127084,100922178,2017-11-09,High,5,85.24,0,5,426.21,426.21,Small Box,3.5,0.56,2017-11-12,0.7,292.83
8992,209048,PFS127015,100922179,2017-10-09,Critical,2,102.7,0.04,10.5,205.4,197.18,Jumbo Box,7.35,2.96,2017-10-11,0.35,58.37
8993,209049,PFS127017,100922180,2017-12-22,Very Low,3,102.7,0.07,1.67,308.1,286.53,Small Box,1.17,0.56,2018-01-01,0.34,96.41
8994,209050,PFS127118,100922181,2017-03-17,Same Day,9,103.99,0.07,15.75,935.88,870.37,Small Box,11.03,0.56,2017-03-18,0.73,626.57
8995,209051,PFS127078,100922182,2017-07-07,Medium,11,119.59,0.01,3.75,1315.46,1302.3,Jumbo Box,2.63,2.96,2017-07-13,0.8,1036.25
8996,209052,PFS127027,100922183,2017-01-15,Medium,19,128.7,0.04,6.75,2445.3,2347.49,Small Box,4.73,0.56,2017-01-21,0.67,1574.1
8997,209053,PFS127124,100922184,2017-07-17,Medium,6,135.2,0.02,3,811.2,794.98,Large Box,2.1,1.48,2017-07-23,0.77,608.55
8998,209054,PFS127028,100922185,2017-01-13,Very Low,9,154.7,0.04,1,1392.3,1336.61,Medium Box,0.7,1.18,2017-01-23,0.65,866.38
8999,209055,PFS127042,100922186,2017-02-19,Very Low,8,154.7,0.03,2,1237.6,1200.47,Small Box,1.4,0.56,2017-03-01,0.63,752.65
9000,209056,PFS127110,100922187,2017-08-07,Critical,7,175.49,0.04,12,1228.41,1179.27,Medium Box,8.4,1.18,2017-08-09,0.84,982.43
9001,209057,PFS127009,100922188,2017-09-22,High,4,40.95,0.05,7,163.8,155.61,Jumbo Drum,4.9,5.42,2017-09-25,0.42,55.13
9002,209058,PFS127010,100922189,2017-02-16,Medium,5,23.7,0.01,3,118.51,117.32,Small Box,2.1,0.56,2017-02-22,0.38,41.97
9003,209059,PFS127011,100922190,2017-10-20,Low,1,24.3,0.07,3,24.3,22.6,Small Box,2.1,0.56,2017-10-28,0.37,5.75
9004,209060,PFS127025,100922191,2017-11-19,Low,2,15.6,0.09,2.5,31.2,28.39,Medium Box,1.75,1.18,2017-11-27,0.7,16.85
9005,209061,PFS127026,100922192,2017-12-25,Same Day,3,15.77,0.04,15.75,47.31,45.41,Small Pack,11.03,0.38,2017-12-26,0.69,19.71
9006,209062,PFS127038,100922193,2017-09-17,Low,6,16.34,0.09,2.5,98.05,89.22,Small Box,1.75,0.56,2017-09-25,0.73,63.1
9007,209063,PFS127047,100922194,2017-10-05,Medium,14,16.65,0.03,5.25,233.14,226.15,Small Box,3.68,0.56,2017-10-11,0.69,150.67
9008,209064,PFS127055,100922195,2017-07-13,High,17,19.67,0.07,5,334.34,310.94,Large Box,3.5,1.48,2017-07-16,0.73,223
9009,209065,PFS127056,100922196,2017-01-30,Critical,19,17.67,0.06,13.5,335.67,315.53,Small Box,9.45,0.56,2017-02-01,0.73,221.34
9010,209066,PFS127058,100922197,2017-05-13,Very Low,18,41.5,0.03,1.33,747.01,724.6,Small Box,0.93,0.56,2017-05-23,0.68,493.12
9011,209067,PFS127065,100922198,2017-12-09,Same Day,22,47.5,0.07,6.75,1045.01,971.86,Wrap Bag,4.73,0.34,2017-12-10,0.37,356.66
9012,209068,PFS127069,100922199,2017-10-29,Low,11,18.41,0.04,3,202.49,194.39,Medium Box,2.1,1.18,2017-11-06,0.73,138
9013,209069,PFS127074,100922200,2017-12-19,Medium,9,19.75,0.02,6,177.72,174.17,Small Pack,4.2,0.38,2017-12-25,0.62,103.9
9014,209070,PFS127075,100922201,2017-05-11,High,2,19.75,0,7,39.49,39.49,Small Box,4.9,0.56,2017-05-14,0.62,19.05
9015,209071,PFS127076,100922202,2017-09-06,Critical,1,19.88,0,13.5,19.88,19.88,Wrap Bag,9.45,0.34,2017-09-08,0.61,2.37
9016,209072,PFS127077,100922203,2017-11-19,Very Low,1,20.48,0.02,2.33,20.48,20.07,Small Box,1.63,0.56,2017-11-29,0.84,14.68
9017,209073,PFS127080,100922204,2017-05-18,Same Day,1,20.48,0.09,13.5,20.48,18.63,Jumbo Box,9.45,2.96,2017-05-19,0.62,-0.85
9018,209074,PFS127082,100922205,2017-12-05,Medium,2,20.79,0.02,4.5,41.57,40.74,Large Box,3.15,1.48,2017-12-11,0.73,25.24
9019,209075,PFS127088,100922206,2017-04-12,Medium,5,20.79,0.09,4.5,103.94,94.58,Small Box,3.15,0.56,2017-04-18,0.8,71.95
9020,209076,PFS127094,100922207,2017-07-22,Medium,5,20.79,0.08,5.25,103.94,95.62,Small Box,3.68,0.56,2017-07-28,0.87,78.95
9021,209077,PFS127100,100922208,2017-08-03,Very Low,4,20.79,0.08,2.33,83.15,76.5,Small Box,1.63,0.56,2017-08-13,0.73,53.4
9022,209078,PFS127101,100922209,2017-01-01,Very Low,8,21.94,0.09,2.33,175.55,159.75,Wrap Bag,1.63,0.34,2017-01-11,0.7,109.31
9023,209079,PFS127102,100922210,2017-11-06,Critical,9,21.94,0.02,7.5,197.5,193.55,Small Box,5.25,0.56,2017-11-08,0.69,127.11
9024,209080,PFS127104,100922211,2017-09-02,High,8,22.09,0.01,7,176.7,174.93,Small Pack,4.9,0.38,2017-09-05,0.68,114.13
9025,209081,PFS127106,100922212,2017-09-23,Medium,5,22.75,0.02,2.25,113.75,111.48,Wrap Bag,1.58,0.34,2017-09-29,0.84,91.86
9026,209082,PFS127109,100922213,2017-04-16,Low,21,35.08,0.04,4.5,736.69,707.22,Wrap Bag,3.15,0.34,2017-04-24,0.76,534.57
9027,209083,PFS127111,100922214,2017-03-31,Low,8,35.1,0.1,4,280.8,252.72,Jumbo Drum,2.8,5.42,2017-04-08,0.92,224.69
9028,209084,PFS127112,100922215,2017-12-03,Same Day,5,37.03,0.06,15.75,185.15,174.04,Small Box,11.03,0.56,2017-12-04,0.84,134.82
9029,209085,PFS127113,100922216,2017-01-15,Low,9,37.03,0.02,2,333.27,326.61,Wrap Bag,1.4,0.34,2017-01-23,0.87,282.41
9030,209086,PFS127116,100922217,2017-01-21,Medium,11,38.61,0.03,5.25,424.71,411.97,Small Pack,3.68,0.38,2017-01-27,0.74,302.62
9031,209087,PFS127049,100922218,2017-07-26,High,4,0.53,0.07,4,2.13,1.98,Small Box,2.8,0.56,2017-07-29,0.95,-1.48
9032,209088,PFS127036,100922219,2017-07-16,Critical,3,1.03,0.04,9,3.08,2.96,Small Box,6.3,0.56,2017-07-18,0.76,-4.61
9033,209089,PFS127071,100922220,2017-12-27,Very Low,2,1.78,0.04,2.33,3.56,3.42,Wrap Bag,1.63,0.34,2018-01-06,0.69,0.37
9034,209090,PFS127021,100922221,2017-08-21,Same Day,7,2.22,0.02,15.75,15.56,15.25,Small Pack,11.03,0.38,2017-08-22,0.66,-1.34
9035,209091,PFS127023,100922222,2017-03-20,Low,1,2.52,0.1,2,2.52,2.27,Jumbo Drum,1.4,5.42,2017-03-28,0.74,-5.13
9036,209092,PFS127031,100922223,2017-10-25,Medium,11,2.89,0.06,4.5,31.75,29.84,Small Box,3.15,0.56,2017-10-31,0.62,14.81
9037,209093,PFS127032,100922224,2017-02-19,High,22,3.12,0.06,5,68.64,64.52,Jumbo Drum,3.5,5.42,2017-02-22,0.61,30.55
9038,209094,PFS127035,100922225,2017-06-24,Critical,12,3.12,0.08,10.5,37.44,34.44,Small Box,7.35,0.56,2017-06-26,0.38,5.19
9039,209095,PFS127033,100922226,2017-05-24,Very Low,8,3.17,0.04,1.67,25.38,24.36,Jumbo Drum,1.17,5.42,2017-06-03,0.61,8.24
9040,209096,PFS127024,100922227,2017-02-01,Same Day,7,3.41,0.04,15.75,23.84,22.89,Small Box,11.03,0.56,2017-02-02,0.73,5.05
9041,209097,PFS127016,100922228,2017-12-19,Medium,3,3.6,0.01,3.75,10.8,10.69,Small Box,2.63,0.56,2017-12-25,0.34,0.49
9042,209098,PFS127022,100922229,2017-11-06,Medium,2,3.77,0.1,6.75,7.54,6.79,Small Box,4.73,0.56,2017-11-12,0.84,0.42
9043,209099,PFS127030,100922230,2017-06-10,Medium,8,3.89,0.03,3,31.1,30.16,Small Box,2.1,0.56,2017-06-16,0.62,16.17
9044,209100,PFS127067,100922231,2017-05-08,Very Low,11,4.11,0.04,1,45.19,43.38,Large Box,0.7,1.48,2017-05-18,0.84,34.31
9045,209101,PFS127012,100922232,2017-09-13,Very Low,12,5.16,0.1,2,61.93,55.74,Small Box,1.4,0.56,2017-09-23,0.37,18.47
9046,209102,PFS127029,100922233,2017-04-08,Critical,15,5.16,0.08,12,77.42,71.22,Small Box,8.4,0.56,2017-04-10,0.62,35.39
9047,209103,PFS127062,100922234,2017-10-10,High,8,5.16,0.09,7,41.29,37.57,Small Box,4.9,0.56,2017-10-13,0.57,16.01
9048,209104,PFS127107,100922235,2017-07-30,Medium,9,5.2,0.02,6.75,46.8,45.86,Small Box,4.73,0.56,2017-08-05,0.8,31.4
9049,209105,PFS127128,100922236,2017-06-02,Low,3,15.2,0.09,3.5,45.6,41.5,Small Box,2.45,0.56,2017-06-10,0.78,29.35
9050,209106,PFS127034,100922237,2017-09-16,Low,4,25.21,0.08,3,100.85,92.78,Small Pack,2.1,0.38,2017-09-24,0.55,48.85
9051,209107,PFS127061,100922238,2017-07-03,Same Day,5,5.24,0.02,13.5,26.2,25.67,Wrap Bag,9.45,0.34,2017-07-04,0.58,5
9052,209108,PFS127043,100922239,2017-07-19,Low,8,5.3,0,3,42.43,42.43,Wrap Bag,2.1,0.34,2017-07-27,0.73,28.67
9053,209109,PFS127064,100922240,2017-04-14,Medium,2,5.46,0,5.25,10.92,10.92,Small Box,3.68,0.56,2017-04-20,0.55,1.77
9054,209110,PFS127059,100922241,2017-05-16,High,7,75.5,0.02,7,528.49,517.92,Medium Box,4.9,1.18,2017-05-19,0.63,319.49
